Array size: 100000		Iterations: 10000		Message size: 25		Processors used: 2
Stream time	Exchange time
3.822535	4.037783
3.823943	4.046824
3.824145	4.037234
3.826670	4.040081
3.835623	4.037805
3.830419	4.032019
3.825862	4.032771
3.825518	4.030972
3.825531	4.031097
3.823686	4.038100
