Array size: 100000		Iterations: 10000		Message size: 25		Processors used: 16
Stream time	Exchange time
4.090855	4.120525
4.043743	4.085693
3.881395	4.102376
3.833519	4.090383
3.833825	4.207656
3.831880	4.090749
3.833094	4.221453
3.835055	4.091102
3.835097	4.102132
3.863120	4.099728
