Array size: 100000		Iterations: 10000		Message size: 25		Processors used: 6
Stream time	Exchange time
3.824434	4.046527
3.826858	4.060271
3.826136	4.046986
3.823600	4.046616
3.823577	4.043719
3.825863	4.041432
3.824417	4.043618
3.838429	4.039268
3.823130	4.039562
3.826188	4.047383
